,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
5851,12971,heartbreak back,frank walker,0,6kyhJvTKWQzlcYywNZRDsy,0.709,0.616,9.0,-6.246,1.0,0.213,0.38,1.57e-05,0.312,0.576,91.921,216848.0,4.0,"I miss the fire, I miss the thunder
I miss your warm lips like the summer
I was the rain, you were the cover
You held me up and I pulled you under

And you say there's nothing we could change
It's still over in my mind
I'm in the bright lights but I still feel darkness
And it's better than it ever was without you in the good life
I'm in the bright lights but I still feel darkness
I'm in the bright lights but I still feel darkness

I wish I never hurt you darling
I wish it didn't end like that
I wish that you could give me some
Give me some of that heartbreak back
And nothing ever lasts forever
There's nothing like what we had
I wish that you could give me some
Give me some of that heartbreak back

...

",0.0,pop,2018
5852,12973,back to you - joey pecoraro remix,selena gomez,0,216afVgCJWieLyqPDwziwq,0.685,0.658,6.0,-7.548,1.0,0.0326,0.365,0.133,0.333,0.529,102.028,226644.0,4.0,"Too you like shot
Thought that I could chase you with a cold evening
Let a couple years water down how I'm feeling about you
And every time we talk
Every single word builds up to this moment
And I gotta convince myself I don't want it
Even though I do
You could break my heart in two
But when it heals, it beats for you
I know it's forward, but it's true

I wanna hold you when I'm not supposed to
When I'm lying close to someone else
You're stuck in my head and I can't get you out of it
If could do it all again
I know I'd go back to you
...

",0.0,pop,2018
5854,12976,fake it,wingtip,0,2gHAEHsJZFOUip28cItP2o,0.76,0.641,4.0,-9.04,1.0,0.0435,0.152,1.92e-05,0.0864,0.788,94.988,221920.0,4.0,"Your friends are in town
They want me to go out
So I'll go but just so you can see them
Cold cups of coffee where you sit across me
And I wonder if you know how I'm feeling

I'll hide it if it helps
Keeping you from someone else
'Cause it's hard to save yourself if you're alone
I can hold you in the dark
Even though I fall apart
Doesn't have to feel so hard to feel so low

So I'm smiling through my teeth
Say things I don't mean
If that's what you need, If it helps you sleep
I could fake it, I could fake it
I might lie awake next to you and think
...

",0.0,pop,2018
5855,12977,wildfire,jeremy zucker,0,1mrPG8snf4maJMoM4Ec8Ag,0.488,0.311,1.0,-9.091,1.0,0.0631,0.486,7.56e-06,0.113,0.426,129.17,163000.0,4.0,"Though I've been a mess since you met me
No, it's never felt this empty
Had the treelines shine in the night sky
'Til it all burned down in a wildfire

I had it all
You had my heart
We fell in love
And it fell apart

And I know it's so one-sided
...

",0.0,pop,2018
5856,12982,show you,cxloe,0,16GAMmkIzTIT7aH19TtW3f,0.636,0.693,6.0,-6.014,0.0,0.0647,0.0056,0.000604,0.114,0.388,96.09,191236.0,4.0,"I saw you in a light that read, ""Go,"" uh-huh
So I followed you, but your body read, ""No,"" so I stop
Am I being clear? I can show you if you want
'Cause I want what you got

Don't be polite on your side
Not makin' a move
Say you can tell my vibe
But I'm holding on tight
Come over tonight, what would you do?
Can't read my vibe, are you gonna make your move?
I can show you if you like

If you want it, baby, I can show you
Let me explain as I'm takin' it off
If you wanna, I can get to know you
If you want it, baby, I can show you
If you want it, baby, I can show you
Let me explain as I'm takin' it off
Let me explain how I feel about us
If you want it, baby, I can show you
I can show you

Try talking through to make myself clear, uh-huh
...

",0.0,pop,2018
5857,12987,hurting,sg lewis,0,7h8e5oCD5ZRu0VPNHEN6A5,0.792,0.649,11.0,-3.966,0.0,0.0808,0.426,9.27e-05,0.0942,0.444,118.016,185085.0,4.0,"I'm in trouble now
'Cause it's down to me to heal
From the words that I spoke in my head
From the bang that I caused and I fed

And I could wait 'til I look at you
And all I see is love
'Cause I'm tired of tryna hate you

Hurting for your body
Hurting for your body and your soul
You really got me searching
Begging for a way to make me yours

...

",0.0,pop,2018
5858,12988,pavement,wingtip,0,2ulLy3uQUsVFQ19yWQpuTD,0.522,0.58,1.0,-8.625,1.0,0.0364,0.548,0.146,0.082,0.267,92.024,196613.0,4.0,"Quietly, quietly it grows
Ripping at the seems
How did we
How did we get lost
In these old city streets
You'd still be
You'd still be in love
Now our eyes never meet

Ou, I can feel the light fading
You still have some fire worth saving
...

",0.0,pop,2018
5859,12991,don't stop now,ben phipps,0,50hJsJtnVzbxrkeVGDDbfe,0.741,0.701,7.0,-5.22,1.0,0.0355,0.0585,0.0,0.0848,0.303,106.972,149500.0,4.0,"Usually I don't blush
But you got me feeling heated
Usually I don't rush
But you got me feeling needed

Yeah, I'm sweating you like a pool day
Slipping and sliding your way
Let's dive in like a vacay
Oh yeah, oh yeah, woo

Don't know what I'm feeling, but I'm feeling you
Even if you play me baby, I can't lose
If I crash and burn I'm only crashing into you
Yeah we are getting closer, why you slowin' down?
Don't stop now
Don't stop now
Don't stop now
...

",0.0,pop,2018
5860,12992,loving love,naaz,0,0ZHGvuTzVMZATXV5n7e5LP,0.656,0.359,9.0,-8.522,1.0,0.0997,0.152,5.04e-05,0.108,0.654,127.01,159434.0,4.0,"You don't love her but you say so
It's alright, we all got things we don't know
I don't even mind
'Cause I like being by your side
I'll be waiting, I'll be patient
'Til you find your favorite location
Perfectly designed
For a love to be oh so blind

We'll be falling hard in the black hole
Of our universe
And the whole world is ours
But we won't know, 'cause we're too busy loving love, uh
...

",1.0,pop,2018
5861,12993,bad for me,king henry,0,6yNMhIycO1Fybq6cnLKMmF,0.506,0.719,9.0,-5.857,0.0,0.174,0.214,0.0,0.352,0.353,144.127,236355.0,4.0,"I know shouldn't do it, but I want to
I'm playing in the traffic 'cause I love you
Addicted to danger, oh, I'm such a chaser, I know, I know

Hovering your joy accelerator
You gon' send me out of here, but later
I'm playing with fire, I fell for a liar, I know, I know

What ever you say, I'll always find a way
To make it something I wanna hear
Whatever you do, I'm falling over you
And I can't make it stop

How can I love something
So bad for me, so bad for me, so bad for me?
How can I want something
So bad for me, so bad for me, so bad for me?

Know I shouldn't do it, but I want to
I'm playing in the traffic 'cause I love you
How can I love something
So bad for me, so bad for me?

So bad for me, so bad for me
...

",0.0,pop,2018
5862,12995,holy,king princess,0,7FVGIPgLMDChTffvG2LuHV,0.614,0.585,10.0,-9.483,1.0,0.164,0.134,0.000129,0.0948,0.211,169.905,174667.0,4.0,"I ain't got no time, no
'Cause when this day is gone
I still got shit to run
I could make it for you
'Cause you're so beautiful
I'd rather drink you up

Honey, on your knees
When you look at me
I'm dressed like a fucking queen
And you're begging 'please'
I rule with the velvet tongue
And my dress undone
And I'll get you lost, but I'm having fun
Holy, (holy), holy, yeah
Holy, (holy), holy, (holy)
...

",1.0,pop,2018
5863,12996,we do (feat. miranda glory),r3hab,0,3roMGtDfleE2N8M56E2WFs,0.377,0.557,10.0,-5.629,0.0,0.102,0.241,0.0,0.105,0.306,69.66,136700.0,4.0,"We ain't perfect, but we're working on it
You got baggage, but I gotta have it
Ain't no you without a me
There ain't no such thing, mmh
It's never easy, I wouldn't want it to be
I got moodswings, but you're still rocking with me
You make me laugh when I get mad and I can't stand it, no

We drive each other crazy
And that's how I like it, baby
Two broken hearts still beating, we need this
'Cause ain't no one love like we do
...

",0.0,pop,2018
5864,12999,until the day i die,morgan saint,0,6iTfLr82sN57XDSwP0tBoM,0.709,0.686,1.0,-6.24,1.0,0.0616,0.0777,2.59e-06,0.0896,0.419,121.955,205533.0,4.0,"Sometimes I check my chest
(Am I breathing? Am I breathing?)
I swear to you I'm doing my best
(But I can't fake it, I can't fake it)
Flesh and light, those things are true
(But I can't feel them, I can't feel them)
A thousand miles away from you
(And I can't take it)

Miss you 'til my heart stops beating
Miss you 'til my face turns blue
Miss you 'til my eyes can't open
Miss you 'til you tell me not to
(T-t-t-tell me not to)

Summer came and left me lonely
(Like it always does, like it always does)
...

",0.0,pop,2018
5865,13003,3:15,bazzi,0,6pmZMP2ET1OJi5rKfLO8jD,0.651,0.654,1.0,-5.481,1.0,0.0466,0.385,0.0,0.181,0.539,141.975,167019.0,4.0,"Laying next to you, I got a flight in the morning
Got me questioning what I think is important
I can't even lie, think of you when I'm with her
Look me in my eye, tell me that you feel different
Drove two hours just to stay the night with you
Haven't seen you in a year, but I still get you
Hurts to see you laugh 'cause I know I'll fucking miss that
How could I forget that?

You made me feel alive
Forget them other bitches, I will put 'em to the side
Girls in L.A. couldn't be more dry
You're so money, baby, you ain't even have to try
Now I'm runnin' with you 'round East Lansing
Tito's in your dorm, we're dancing
It's a quarter after three
Sayin' everything we mean

...

",1.0,pop,2018
5866,13004,favorite thing,tim legend,0,7Kexcv6HZ3BymAsOBNEmeH,0.881,0.485,0.0,-8.066,1.0,0.144,0.114,2.82e-06,0.0768,0.265,79.034,173165.0,4.0,"We can go out on a Tuesday, yeah
We can stay up til it's too late, yeah
Cause baby I will go anywhere
Long as you'll be there too
We can throw ourselves a party, yeah
And you can tell your friends you're sorry, yeah
I know you'd rather be here with me
I feel the same way too

Baby, you're my favorite thing
I just wanna waste my time with you
Ain't no better place to be, oh
Baby, you're my favorite thing
I just wanna waste my life with you
...

",0.0,pop,2018
5867,13005,lie - le youth remix,shallou,0,0utSnGPZthEAuKH2kUfTcj,0.72,0.736,5.0,-6.568,1.0,0.146,0.138,0.00383,0.201,0.591,119.005,218539.0,4.0,"Fight then we break up
Kiss then we make up
It's driving me too insane now, oooh

When we keep going nowhere
Too stuck in the air
The way you keep playing me, no fair, oooh

'Cause every little thing you do
Keep tearing my heart in two
Tearing my heart in two
Oh oh oh
And every little word you say
Got me in a hurricane
A hurricane

You lie, lie, lie to me
Keep saying I'm your everything
Lie, lie, lie to me
Act like you would do anything
Lie, lie, lie to me
Like I don't know what's happening
Lie, lie, lie to me
Lie, lie, lie to me
...

",0.0,pop,2018
5868,13007,why don't you come on,djds,0,1zOrNX2Rp00WGJzNJUfj0V,0.67,0.677,1.0,-5.554,1.0,0.0664,0.0771,0.0,0.188,0.348,128.088,199980.0,4.0,"I'll be your light after midnight
We're brighter together
I'll be your eyes if you lose sight
We see better together
I'll be your silver lining
When your head is clouded
I'll be the only one you see
When the room is crowded

Deep in your arms (deep in your arms)
Where I belong (where I belong)
I'm safe from harm (I'm safe from harm)
Keep holding on

Why don't you come on
Why don't you come on
Why don't you come on
Why don't you come on
Keep holding on
Why don't you come on
Why don't you come on
...

",0.0,pop,2017
5872,13014,"portland, maine",donovan woods,0,6u1E03WKp0QsOfK5FEzzGr,0.608,0.342,4.0,-14.166,1.0,0.0316,0.782,0.243,0.109,0.172,80.109,203893.0,4.0,"I don't wanna be talking on the phone every night
6 p.m., which timezone, yours or mine?
Ain't gonna worry where ya are, who you're with
Let's just agree this is it
Portland, Maine
I don't know where that is
Leave your bags in the car, keep it running
I won't pretend
That I won't miss this
But Portland, Maine
I don't know where that is
And I don't wanna know
I don't wanna know

...",0.0,pop,2016
5873,13015,arms,the paper kites,0,48HT7Zzd3We4ZjG82lsbdK,0.41,0.141,2.0,-18.564,1.0,0.0337,0.932,0.0898,0.118,0.24,149.888,203560.0,4.0,"What can I give that is all for you?
My heart's no good 'cause it's split in two
What can I give that is all for you?
These arms are all I have

But I'll hold you like I do love you
...

",0.0,pop,2018
5874,13016,untamed,eddie berman,0,1TDKNDMFsFCWJneWAmjLRm,0.397,0.264,4.0,-11.396,1.0,0.029,0.784,0.176,0.113,0.0857,90.771,238213.0,4.0,"The city's growing greater
Oh, heavenly dictator
But the space between our sinew
Is a twisted wired labyrinth
Where you can't recall what happened to you

Yet still I am reminded
Of waking undivided
Between words we'll never need know
Wondering in silence
Sheltered from the violence below
...

",0.0,pop,2017
5875,13017,recording 15,shannon lay,0,1vNfYCzcCJz0FY7MVVA9lM,0.552,0.126,11.0,-18.014,1.0,0.0306,0.956,0.0153,0.109,0.439,92.441,242000.0,4.0,"I don't want to feel what I feel
I don't know what's real anymore
I don't want to feel what I feel
I just want to be with you
I just want to talk with you
I've lived without your touch
For so long that it fades from my memory
I'm so hungry for your touch
I just want to know how you feel

Should I forget you
Should I hold onto
Those precious days so long ago now
I really just want to give my love to you
But you're far away now

...

",0.0,pop,2017
5876,13018,old now,rosemary & garlic,0,3xz0695PzzLPN28B6jgi0y,0.49,0.404,5.0,-13.308,1.0,0.0278,0.82,0.245,0.122,0.281,140.053,289970.0,3.0,"There comes the last spring now
I'll take the time and love you more

And I will cover you now
I will cover you now
Your mother, you will not let her fade

I am old now
I am older
...

",0.0,pop,2015
5877,13020,bees,the ballroom thieves,0,3Iju4sprTb8as0be1A41q6,0.516,0.136,0.0,-15.263,1.0,0.0352,0.774,0.0,0.139,0.428,101.58,190120.0,4.0,"There's a voice that pulls me stumbling through a symphony
And the less of it I need the more I get
Till I'm swept up by the shape of all the symmetry
Like an echo of the change in my chest
I feel she fears I'll be a servant to my history
Or worse a slave to someone else's misplaced doubts
So I try too hard to kill what's out to kill me
Till I'm blind and hiding in the lion's mouth
And the words she aches to hear pour through my canyon
...

",0.0,pop,2016
5878,13021,far too good,john smith,0,1WUHeOPayLKPMG35uBJVUj,0.825,0.324,4.0,-11.399,1.0,0.032,0.83,9.49e-05,0.115,0.553,97.019,219333.0,4.0,"Tell me your dream
Somewhere you wanna go or someone to be
What of those desires
What hunger to sate
How high to fire

Are you gonna make yourself unhappy
Are you gonna let it run you around
Have a little faith
We can pull it together
You're far too good for keeping down

I know your problem
It's clear to see
...

",0.0,pop,2017
5879,13022,visions of china,the lumineers,0,5yWCq9N7kIy6DpqXnGilSG,0.624,0.193,4.0,-10.53,0.0,0.0309,0.93,2.7899999999999997e-05,0.102,0.269,125.017,201085.0,4.0,"Twisty sidewalks, female taxi drivers
Dirty fingers, pink houses light up

And if there's just one thing
You wanted to see
I suggest you keep looking

Oh oh oh, oh oh, oh oh
Find out for once
Oh oh oh, oh oh, oh oh
Find out for once
...

",0.0,pop,2018
5880,13023,waiting around,aisha badru,0,6sFLeTTehG9M2nmZ3jKJ1p,0.484,0.149,0.0,-14.991,1.0,0.0372,0.987,0.00811,0.111,0.123,144.589,152960.0,4.0,"Love gives you eyes that cannot see
Lips filled with words you never speak
I waited all this time to see
If you're still waiting around for me

Well I've been waiting around
And the skies been falling down
But the world keeps spinning round
...

",0.0,pop,2015
5881,13026,sister,haux,0,5amf0Fkdt3Mu6cdvXhKgOq,0.453,0.0287,8.0,-22.37,1.0,0.136,0.917,0.000113,0.101,0.473,187.229,133600.0,3.0,"Open the windows
Lock all the doors
Spill all your secrets
On to the floor
Remember the bodies
Remember the war
Remember the wanting
And what we endured

Swallow the silence
Choke on the word
Blow out the candles
...

",0.0,pop,2016
5883,13030,why woman,glen hansard,0,7Kjh6A5voYQ1rFFnYEbYq6,0.414,0.452,4.0,-8.193,1.0,0.0326,0.156,0.00055,0.112,0.0862,147.2,183293.0,4.0,"If you leave me
Leave me guessing darling
Then I guess you're not for me
When you're talking
Talking with an old friend
And you decide you must be free

Tell me why, why woman
Can we leave a good thing be?
Tell me why, why woman
Did you give up so easily?
...

",0.0,pop,2018
5884,13032,what am i here for,jade bird,0,6CWMlAZzYIF50NT2nsX3iC,0.399,0.068,7.0,-13.269,1.0,0.0416,0.951,0.00271,0.111,0.101,131.199,283696.0,3.0,"Wrap your arms and hold me still
I don't wanna think about what I will
Speak in tones that I can't hear
And tell me how no one knows anything in here

Is it any wonder I try?
Is it any wonder I try?
'Cause I thought we were so much more
I thought you wanted what I want
So completely I did fall
If I'm not here to love you, what am I here for?

I didn't know where to begin
...

",0.0,pop,2017
5885,13033,scott street,phoebe bridgers,0,0jqFM7E9z1PLYtPVCuFwAi,0.509,0.417,10.0,-9.632,1.0,0.0295,0.77,0.0946,0.0887,0.482,134.956,305001.0,4.0,"Walking Scott Street, feeling like a stranger
With an open heart, open container
I've got a stack of mail and a tall can
It's a shower beer, it's a payment plan
There's helicopters over my head
Every night when I go to bed
Spending money and I earned it
When I'm lonely, that's when I'll burn it

Do you feel ashamed
When you hear my name?

I asked you: How is your sister?
I heard she got her degree
...

",1.0,pop,2017
5886,13034,fortune - acoustic,william fitzsimmons,0,5UcsxVPmXd974EkMtowmNV,0.502,0.0548,1.0,-23.684,1.0,0.0356,0.924,0.0418,0.108,0.506,78.455,228013.0,4.0,"There's fortune in the furlough
On the other side
Wrap ourselves in blankets
The crossing of a bridge so wide, so high

It's murky in the meadow
As we draw in the lines we threw
And leveraging the ledgers
...

",0.0,pop,2014
5887,13039,memory,kina grannis,0,4hi9OKSZA7jVKXoXvjjipG,0.579,0.0685,10.0,-19.86,1.0,0.0332,0.807,0.0,0.0887,0.167,109.547,216000.0,4.0,"get beneath the bed it's another attack
but when the monster turned man, you don't know how to react
and daddy named it the singing bridge
in memory of the ghosts that lived here
my timing could not have been better,
she cried

although she's gone
although its over
a memory hangs on
...

",0.0,pop,2017
5888,13042,i am not in love anymore,liza anne,0,1IcwyDAAdo5mYIC5ujB9sz,0.541,0.619,4.0,-7.247,0.0,0.0299,0.261,1.24e-05,0.112,0.381,87.828,278958.0,4.0,"i can Feel it creeping up, though it lies heavy in my chest
and, in the space between your words it sits restless, hoping to get its chance to say it
it listens closely to your words, and it aches, oh it hurts
to tell you things that are haRd to let out, but even harder to hold onto

c h o r u s
i wanna hold it back, i wanna sAve you dear from the truth that will Set me free
but, i can't save you by lying, can't fill the empty space with pretty words, just to make you happy
...

",0.0,pop,2014
5889,13043,lights off,charlie cunningham,0,1XtCRTHD8LzpI47zhWzWJq,0.611,0.33,7.0,-11.475,1.0,0.0504,0.862,0.0,0.18,0.418,150.075,232400.0,4.0,"To say it was a different walk in
A different walk in a different park is what it was
This one was different
You could see it when she walked inside
It wasn't as bad as you might have thought
They don't want to see the light you had get burned away
You must have been different that day
See, I always thought that they's seen you like a charming man
But you don't feed them something then that you mean, boy
And learn to love these days, boy
She see what you mean cause she's seen it
Well, she don't want to know, she's seen the way you'll go
Listen, that stuff it's not wrong cause it's your song
So, lights off
...

",0.0,pop,2017
5890,13044,the flood,joshua hyslop,0,2YdU9FRM7fYiZ9B2KOUIpl,0.577,0.447,6.0,-11.342,1.0,0.0312,0.554,0.0836,0.116,0.261,81.005,261640.0,4.0,"Here comes the flood again
Watch it fall from the sky
Feel it soak through my flesh and my blood
Feel it burn in my eyes

When I say how much more can I take
I know the water's rising up
Watch the waves crest and break
And though I may not make a sound
I fear that I may drown
I fear that I may drown

Here comes the wind again
Cold that cuts to the bone
Pack my bags and I'll head out the door
...

",0.0,pop,2016
5891,13045,real peach,henry jamison,0,6p4mASLulKdpNFLxQhs0ff,0.579,0.559,1.0,-7.338,1.0,0.0325,0.398,0.000206,0.0817,0.328,151.985,233289.0,4.0,"Well nighttime passes
but the dark remains
And I was feelin' like a little child
but I am loathe to place blame
On that lioness woman
who will go here unnamed
She was looking in me for a lion
when she found it so tame.
On that erstwhile may morning
I took the six downtown to Spring
and I was writing something elegiac
that I never learned to sing
But I think it was this song
just four years premature
and I remember crossing out the line
All is fair in love and war

...

",0.0,pop,2017
5892,13046,tears don't fall,terrible sons,0,6XrGGmIDzpy5lt2zAH4BiB,0.669,0.543,7.0,-12.687,1.0,0.0301,0.442,0.0189,0.153,0.849,149.363,190547.0,4.0,"Alarm don't ring in the morning
So you're left out on the road
Roommate drank all the coffee
Now I'm damned if I don't wake up

Plains stretch out for the eastern bays
And the wind tears down the road
You, longing for a holiday
But I turn us back to work

...

",0.0,pop,2018
5893,13047,fly - acoustic,meadowlark,0,2YVK7RkwslK62gTCWboDPM,0.377,0.267,2.0,-13.29,1.0,0.0354,0.941,0.000155,0.0881,0.345,152.207,211805.0,4.0,"Mm-mm-mmh
Mm-mm-mmh

Feel the cold kiss your face by the riverbed
Count the stones at your feet now
Dig your toes in the sand, can you feel the beat
Of your heart as it slows down?

Won't you fly with me?
Oo-oo-ooh, oo-ooh, oo-oo-oo-ooh
Ohh, save me
Oo-oo-ooh, oo-ooh, oo-oo-oo-ooh

Keep your young, brittle bones in the skin you love
Keep them safe, keep them dry, and hide
...

",0.0,pop,2015
5894,13048,the only thing,sufjan stevens,0,6Rt6KwuF7I8ZkdZG2G0bYr,0.519,0.145,3.0,-19.581,1.0,0.0392,0.987,0.0643,0.108,0.487,158.975,284131.0,4.0,"The only thing that keeps me from driving this car
Half-light, jack knife into the canyon at night
Signs and wonders, Perseus aligned with the skull
Slain Medusa, Pegasus alight from us all

Do I care if I survive this?
Bury the dead where they're found
In a veil of great surprises
I wonder, did you love me at all?

The only thing that keeps me from cutting my arm
Cross hatch, warm bath, Holiday Inn after dark
Signs and wonders, water stain writing the wall
Daniel's message, blood of the moon on us all

...

",0.0,pop,2015
5896,13054,first day of my life,bright eyes,0,5OiaAaIMYlCZONyDBxqk4G,0.468,0.201,4.0,-17.024,1.0,0.0388,0.915,8.28e-05,0.0952,0.383,94.422,188800.0,4.0,"This is the first day of my life
Swear I was born right in the doorway
I went out in the rain, suddenly everything changed
They're spreading blankets on the beach

Your's is the first face that I saw
I think I was blind before I met you
Now I don't know where I am
Don't know where I've been

But I know where I want to go
And so I thought I'd let you know
...

",0.0,pop,2005
5897,13057,...familiar place,lucy dacus,0,0lp0bQqzyLmNNHHFYRaaJf,0.214,0.148,7.0,-17.775,1.0,0.037,0.0128,0.058,0.113,0.0277,46.591,175778.0,4.0,"I came through the backyard
You let the garden die
How did I get here
How did I get here
...

",0.0,pop,2016
5898,13060,woandering,i am oak,0,5E9uahV1IHYZ4qyJMvgpkp,0.692,0.255,4.0,-13.146,1.0,0.0274,0.922,0.488,0.344,0.21,88.041,224687.0,4.0,"You'll spent your whole life wondering
What the outcome might have been
When the days are dawning
And I'm not quite feeling it

You'll spent your whole life wondering
What the outcome might have been
Had the step been a half step
Or if that thought was spoken out
...

",0.0,pop,2016
5899,13061,on that day,ásgeir,0,40sQHTOGmm6DeIeT0nnE8n,0.603,0.194,7.0,-15.252,1.0,0.0282,0.91,0.012,0.115,0.302,99.927,225850.0,4.0,"You're over my heart flower my poetry my son.
Just i looked at you and then i knew On the Day.
Seven tipidi small down on me.

Time flew by swiftly life was feel with time then son.
But it wasn't long before i learned On the Day.
You don't get to call the show that way.
...

",0.0,pop,2013
5900,13063,fall apart today,schuyler fisk,0,7jKxEGp0zXkwbFTWHHtsdC,0.416,0.295,10.0,-11.523,1.0,0.0302,0.851,0.0,0.156,0.522,108.211,203760.0,3.0,"I don't want us
to fall apart today or ever
You're the one who said
you'd never leave
There's no good reason for
giving up
All this mess is just bad luck
So please don't lose your
confidence in me

I wish I wasn't so fragile
cause I know that I'm not
easy to handle

Oh baby please
Don't forget you love me

Don't forget you love me
today
Oh my baby please
...

",0.0,pop,2009
5901,13070,hold on,wilson phillips,1,4VZDv8sASBS8UruUBGTFdk,0.679,0.657,5.0,-9.897,1.0,0.0255,0.4,0.0,0.0497,0.546,97.8,266867.0,4.0,"I know there's pain (I know there's pain)
Why do you lock yourself up in these chains? (These chains)
No one can change your life except for you
Don't ever let anyone step all over you

Just open your heart and your mind (Mmm)
Is it really fair to feel, this way inside? (Woah)

Some day somebody's gonna make you want to turn around and say goodbye
Until then, baby, are you going to let 'em hold you down and make you cry?
Don't you know? Don't you know, things can change
Things'll go your way
If you Hold On for one more day
Can you Hold On for one more day?
Things'll go your way
Hold On for one more day

You could sustain (You could sustain)
Hm, or are you comfortable with the pain?
You've got no one to blame for your unhappiness (No, baby)
You got yourself into your own mess (Ooh)

Lettin' your worries pass you by (Lettin' your worries pass you by)
...

",0.0,pop,1990
5902,13071,it must have been love,roxette,1,6kvoHl80mfCVTv7XnZkjQn,0.52,0.652,5.0,-6.655,1.0,0.0274,0.34,5.489999999999999e-05,0.256,0.722,80.609,258787.0,4.0,"It must have been love
But it's over now
Lay a whisper
On my pillow
Leave the winter
On the ground
I wake up lonely
There's air of silence
In the bedroom
And all around
Touch me now
I close my eyes
And dream away

It must have been love
But it's over now
It must have been good
But I lost it somehow

It must have been love
But it's over now
From the moment we touched
...

",0.0,pop,1990
5903,13072,nothing compares 2 u,sinéad o'connor,1,3nvuPQTw2zuFAVuLsC9IYQ,0.511,0.574,5.0,-7.016,1.0,0.0273,0.0425,2.33e-05,0.105,0.161,119.917,280040.0,4.0,"It's been seven hours and fifteen days
Since you took your love away
I go out every night and sleep all day
Since you took your love away

Since you been gone I can do whatever I want
I can see whomever I choose
I can eat my dinner in a fancy restaurant
But nothing

I said nothing can take away these blues
'Cause nothing compares
Nothing compares to you
...

",0.0,pop,1990
5905,13074,vogue,madonna,1,27QvYgBk0CHOVHthWnkuWt,0.737,0.88,6.0,-6.449,1.0,0.0433,0.00379,0.00351,0.417,0.329,115.998,316813.0,4.0,"What are you looking at?

Strike the pose
Strike the pose

Vogue Vogue Vogue
Vogue Vogue Vogue

Look around everywhere you turn is heartache
It's everywhere that you go...
(look around)
You try everything you can to escape
The pain of life that you know
(life that you know)
When all else fails and you long to be
Something better than you are today
I know a place where you can get away
It's called a dance floor and here's what it's for so

Come on Vogue
Vogue

Let your body move to the music
(move to the music) Hey hey hey
Come on Vogue
Vogue
Let your body go with the flow
(go with the flow) You know you can do it
All you need is your own imagination
So use it that's what it's for
(that's what it's for)
Go inside for your finest inspiration
...

",0.0,pop,2009
5906,13075,vision of love,mariah carey,1,0gLQ6jhJsyYfl7PrD1RZ7X,0.256,0.463,5.0,-10.959,1.0,0.0382,0.442,0.0,0.121,0.354,205.362,209293.0,3.0,"Treated me kind
Sweet destiny
Carried me through desperation
To the one that was waiting for me

You took so long
Still I believed
Somehow the one that I needed
Would find me eventually

I had a vision of love
And it was all that you've given to me

Prayed through the nights
Felt so alone
Suffered from alienation
Carried the weight on my own

Had to be strong
So I believed
...

",0.0,pop,1990
5910,13081,pump up the jam,technotronic,1,0UAEHlFR79k9CJvknSGUNf,0.867,0.911,10.0,-7.375,0.0,0.115,0.0239,0.0,0.0491,0.675,124.81,215040.0,4.0,"Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'

Pump it up a little more
Get the party goin' on the dance floor
See? Cause that's where the party's at
And you'll find out, if you do that

I want
A place to stay
Get your booty on the floor, tonight
Make my day

I want
A place to stay
Get your booty on the floor, tonight
Make my day
Make my day
Make my day
Make my day
Make my day

Yo! Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'

Pump it up a little more
Get the party goin' on the dance floor
See? Cause that's where the party's at
And you'll find out, if you do that
...

",0.0,pop,2011
5911,13084,all i wanna do is make love to you,heart,1,5YjKdeES9QRJ8NmF4Xc8pV,0.626,0.746,7.0,-8.832,1.0,0.0282,0.16,0.0,0.0618,0.8,102.896,310893.0,4.0,"It was a rainy night when he came into sight
Standing by the road, no umbrella, no coat
So I pulled up along side and I offered him a ride
He accepted with a smile so we drove for a while
I didn't ask him his name, this lonely boy in the rain
Fate tell me it's right, is this love at first sight
Please don't make it wrong, just stay for the night

All I wanna do is make love to you
Say you will you want me too
All I wanna do is make love to you
I've got lovin' arms to hold on to

So we found this hotel, it was a place I knew well
We made magic that night; oh, he did everything right
He brought the woman out of me, so many times, easily
And in the morning when he woke all I left him was a note
...

",0.0,pop,1990
5913,13087,release me,wilson phillips,1,1rIy3lkFJnMsTLZpxFmYU8,0.724,0.471,0.0,-11.143,1.0,0.0358,0.448,2.5e-06,0.218,0.442,97.211,295693.0,4.0,"How many times have I tried to turn this love around?
I don't wanna give up but, baby
It's time I had two feet on the ground (ground, ground, ground)
Can you release me?
Can you release me?

Now that you're gone I can't help myself from wondering
Oh if you'd have come down
From your high, would we've been all right?
Release me!
Can you release me?

Come on, baby
Come on, baby, you knew it was time to just let go
'Cause we wanna be free
But somehow it's just not that easy
Come on, darlin', hear me, darlin'!
'Cause you're a waste of time for me
...

",0.0,pop,1990
