,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
7398,14928,there goes my baby,usher,1,6IUiqtI8tE49sqGbmtrNd8,0.626,0.52,9.0,-8.077,0.0,0.0892,0.175,0.0,0.13,0.257,77.468,281293.0,4.0,"There goes my baby
(oo girl look at you)
You don't know how good it feels to call you my girl
There goes my baby
Loving everything you do
Oo girl look at you

Bet you ain't know that I be checking you out
When you be putting your heels on
I swear your body's so perfect baby
How you work it baby yea
I love the way that you be poking it out
Girl give me something to feel on
So please believe we gone be twerking it out
By the end of the night baby

I've been waiting all day to wrap my hands
Around your waist and kiss your face
Wouldn't trade this feeling for nothing
Not even for a minute
And I'll sit here long as it takes
To get you all alone
But as soon as you come walking my way
You gon hear me say

There goes my baby
...

",0.0,pop,2010
7399,14929,today was a fairytale,taylor swift,1,1P5QpwOgXJuoVTm3CWbnLY,0.485,0.717,7.0,-4.54,1.0,0.0321,0.0284,5.63e-06,0.14,0.356,158.047,241813.0,4.0,"Today was a fairytale
You were the prince
I used to be a damsel in distress
You took me by the hand
And you picked me up at six
Today was a fairytale

Today was a fairytale

Today was a fairytale
I wore a dress
You wore a dark grey T-shirt
You told me I was pretty
When I looked like a mess
Today was a fairytale

Time slows down
Whenever you're around

Сan you feel this magic in the air?
It must have been the way you kissed me
Fell in love when I saw you standin' there
It must have been the way
...

",0.0,pop,2010
7406,14938,king of anything,sara bareilles,1,3VA8T3rNy5V24AXxNK5u9E,0.676,0.762,1.0,-4.172,1.0,0.0351,0.461,0.0,0.0574,0.81,119.003,207493.0,4.0,"Oh (oh oh oh)
Oh (oh oh oh)
Oh (oh oh oh)
Oh (oh oh oh)

Keep drinkin' coffee
Stare me down across the table
While I look outside

So many things I'd say if only I were able
But I just keep quiet
And count the cars that pass by

You've got opinions, man
We're all entitled to 'em
But I never asked

So let me thank you for time
And try to not waste any more of mine
Get out of here fast

I hate to break it you babe
But I'm not drowning
There's no one here to save

Who cares if you disagree
...

",0.0,pop,2010
7411,14943,rolling in the deep,adele,1,1CkvWZme3pRgbzaxZnTl5X,0.729,0.756,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,228293.0,4.0,"There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark
Finally, I can see you crystal clear
Go ahead and sell me out and I'll lay your ship bare

See how I'll leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and it's bring me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love, they leave me breathless
I can't help feeling

We could have had it all
(You're gonna wish you never had met me)
Rolling in the deep
(Tears are gonna fall, rolling in the deep)
You had my heart inside of your hands
(You're gonna wish you never had met me)
And you played it to the beat
(Tears are gonna fall, rolling in the deep)

Baby, I have no story to be told
But I've heard one on you and I'm gonna make your head burn
Think of me in the depths of your despair
Make a home down there as mine sure won't be shared
...

",0.0,pop,2011
7412,14944,party rock anthem,lmfao,1,0IkKz2J93C94Ei4BvDop7P,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,262173.0,4.0,"Party rock!
Yeah
Woo!
Let's go
Party rock is in the house tonight
Everybody just have a good time (Yeah)
And we gon' make you loose your mind (wooo!)
Everybody just have a good time (Clap)
Party rock is in the house tonight (ooww!)
Everybody just have a good time (I can feel it today)
And we gon' make you lose your mind (yeah!)
We just wanna see you...
Shake that!
In the club party rock
Look a pretty girl she on my jock (huh!)
Non-stop when we in the spot
Booty moving weight like she on the block (wooo!)
Where the drink, I gots' to know
Tight jeans, tattoos, cause I'm rock n' roll
Half black, half white, domino
Gain the money, Oprah dough (Yo!)
I'm runnin' through these hoes like Drano
I got that devilish flow rock n' roll, no halo
We party rock!
...

",0.0,pop,2011
7413,14945,firework,katy perry,1,4lCv7b86sLynZbXhfScfm2,0.638,0.826,8.0,-4.968,1.0,0.0479,0.139,0.0,0.0803,0.649,124.072,227880.0,4.0,"Do you ever feel like a plastic bag?
Drifting through the wind
Wanting to start again
Do you ever feel, feel so paper-thin?
Like a house of cards
One blow from caving in

Do you ever feel already buried deep?
Six feet under screams, but no one seems to hear a thing
Do you know that there's still a chance for you?
'Cause there's a spark in you

You just gotta ignite the light
And let it shine
Just own the night
Like the Fourth of July

'Cause, baby, you're a firework
Come on, show 'em what you're worth
Make 'em go, ""ah, ah, ah""
As you shoot across the sky

Baby, you're a firework
Come on, let your colors burst
...

",0.0,pop,2012
7414,14946,e.t.,katy perry,1,36ux3YuUsGTWPT8fXclS45,0.62,0.869,1.0,-5.252,1.0,0.175,0.0181,0.0,0.369,0.76,151.684,229573.0,4.0,"You're so hypnotizing
Could you be the devil
Could you be an angel?

Your touch, magnetizing
Feels like I am floating
Leaves my body glowing
They say, be afraid
You're not like the others
Futuristic lover
Different DNA
They don't understand you

You're from a whole 'nother world
A different dimension
You open my eyes
And I'm ready to go
Lead me into the light

Kiss me, ki-ki-kiss me
Infect me with your loving
Fill me with your poison
Take me, ta-ta-take me
Wanna be your victim
Ready for abduction

Boy, you're an alien
...

",0.0,pop,2012
7415,14947,give me everything,pitbull,1,4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8.0,-3.206,1.0,0.161,0.192,0.0,0.298,0.529,129.023,252307.0,4.0,"Me not working hard?
Yeah, right! Picture that with a Kodak
Or better yet, go to Times Square
Take a picture of me with a Kodak
Took my life from negative to positive
I just want y'all know that
And tonight, let's enjoy life
Pitbull, Nayer, Ne-Yo
That's right

Tonight I want all of you tonight
Give me everything tonight
For all we know, we might not get tomorrow
Let's do it tonight

Don't care what they say
Or what games they play
Nothing is enough
Till I have your love (Let's do it tonight)
I want you tonight
I want you to stay
I want you tonight

Grab somebody sexy tell 'em hey
Give me everything tonight
Give me everything tonight
Give me everything tonight
Give me everything tonight

Take advantage of tonight
Cause tomorrow I'm off to Dubai to perform for a princess
But tonight
I can make you my queen
And make love to you endless
This is insane, the way the name growin'
Money keep flowin'
Hustlers move aside, so I'm tiptoein'
To keep flowin'
...

",1.0,pop,2011
7416,14948,grenade,bruno mars,1,2tJulUYLDKOg9XrtVkMgcJ,0.706,0.558,2.0,-7.237,0.0,0.0593,0.146,0.0,0.118,0.227,110.443,223253.0,4.0,"Easy come, easy go, that's just how you live oh
Take, take, take it all, but you never give
Should have known you was trouble from the first kiss
Had your eyes wide open,
Why were they open?

Gave you all I had and you tossed it in the trash
You tossed it in the trash, you did
To give me all your love is all I ever asked 'cause
What you don't understand is I'd catch a grenade for ya (yeah, yeah)
Throw my head on a blade for ya (yeah, yeah)
I'd jump in front of a train for ya (yeah, yeah)
You know I'd do anything for ya (yeah, yeah)

Oh oh, I would go through all this pain
Take a bullet straight through my brain
Yes, I would die for ya baby
But you won't do the same

No, no, no, no
...

",0.0,pop,2010
7417,14950,super bass,nicki minaj,1,0iYebKFUSfF72fUu2OW6ZT,0.72,0.861,11.0,-4.339,1.0,0.209,0.269,5.11e-06,0.601,0.669,126.991,200013.0,4.0,"This one is for the boys with the booming system
Top down, AC with the cooler system
When he come up in the club, he be blazin' up
Got stacks on deck like he savin' up

And he ill, he real, he might gotta deal
He pop bottles and he got the right kind of build
He cold, he dope, he might sell coke
He always in the air, but he never fly coach

He a muthafuckin' trip, trip, sailor of the ship, ship
When he make it drip, drip, kiss him on the lip, lip
That's the kinda dude I was lookin' for
And yes, you'll get slapped if you're lookin', ho

I said, ""Excuse me, you're a hell of a guy""
I mean my, my, my, my you're like pelican fly
I mean, you're so shy and I'm loving your tie
You're like slicker than the guy with the thing on his eye, oh

Yes I did, yes I did
Somebody please tell him who the eff I is
I am Nicki Minaj, I mack them dudes up

Back coupes up, and chuck the deuce up

Boy, you got my heartbeat runnin' away
Beating like a drum and it's coming your way
Can't you hear that
Boom, badoom, boom-boom, badoom, boom, bass
He got that super bass

Boom, badoom, boom-boom, badoom, boom, bass
Yeah, that's that super bass
Boom (bass), boom (bass), boom (bass), boom (bass)
...

",1.0,pop,2010
7418,14951,moves like jagger,maroon 5,1,7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,11.0,-4.477,0.0,0.0471,0.0111,0.0,0.308,0.62,128.047,201160.0,4.0,"Just shoot for the stars if it feels right
Then aim for my heart if you feel like
And take me away, and make it okay, I swear I'll behave

You wanted control, so we waited
I put on a show, now I'm naked
You say I'm a kid, my ego is big, I don't give a shit

And it goes like this

Take me by the tongue, and I'll know you
Kiss me till you're drunk, and I'll show you
All the moves like Jagger
I've got the moves like Jagger
I've got the moves like Jagger

I don't need to try to control you
Look into my eyes, and I'll own you
With them moves like Jagger
I've got the moves like Jagger
I've got the moves like Jagger

...

",1.0,pop,2010
7419,14952,just can't get enough,the black eyed peas,1,5HLxyoxczu6uZls774Sylo,0.641,0.937,3.0,-3.557,1.0,0.0749,0.000534,5.489999999999999e-05,0.136,0.828,132.009,185987.0,4.0,"Boy I think about it every night and day
I'm addicted, wanna jump inside your love
I wouldn't wanna have it any other way
I'm addicted and I just can't get enough

I just can't get enough
I just can't get enough
I just can't get enough
I just can't get enough

Honey got a sexy all steamin'
She givin' hotness a new meanin'
Perfection mama you gleamin'
Inception you got a brother dreamin', dreamin'

Damn baby I'm feignin'
I'm tryna holler at you, I'm screamin'
Let me love you down this evenin'
Love you love you yeah you know you are my demon

Girl we could form a team and
I could be the king you could be the queen and
My mind's dirty and it don't need cleanin'
I love you long time so you know the meanin'

Oh baby I can't come down so please come help me out
You got me feelin' high and I can't step off the cloud
...

",1.0,pop,2010
7420,14953,on the floor,jennifer lopez,1,0Oe49j06Bjrxs8PltuVeaW,0.758,0.686,11.0,-6.346,1.0,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907.0,4.0,"JJ-Lo, ya tú sabes, no es más nada

It's a new generation
Mr. Worldwide
Of party people
Get on the floor, dale
Get on the floor, RedOne

Let me introduce you to my party people in the club, huh

I'm loose, loose
And everybody knows I get off the train
Baby, it's the truth, it's the truth
I'm like inception, I play with your brain
So I don't sleep or snooze, snooze

I don't play no games
So don-don-don't get it confused, no
'Cause you will lose, yeah
Now, now pu-pu-pum-pu-pu-pu-pump it up
And back it up like a Tonka truck, dale

If you go hard, you gotta get on the floor
If you're a party freak, then step on the floor
If you're an animal, then tear up the floor
Break a sweat on the floor
Yeah, we work on the floor
Don't stop, keep it moving, put your drinks up

Pick your body up and drop it on the floor
...

",1.0,pop,2011
7421,14954,s&m,rihanna,1,2u02eLj96Atd6TBxkH9YvN,0.766,0.682,1.0,-5.02,1.0,0.0419,0.0113,0.00016,0.104,0.833,127.966,243533.0,4.0,"Na na na na na Come on Na na na na na Come on Na na na na na Come on

Na na na Come on, come on, come on
Na na na na Come on Na na na Come on Na na na na na Come on
Nana na Come on, come on, come on
Na na na na na
Feels so good being bad (Oh oh oh oh oh) There's no way I'm turning back (Oh oh oh
oh oh) Now the pain is my pleasure 'cause nothing could measure (Oh oh oh oh oh)
Love is great, love is fine (Oh oh oh oh oh) Out the box, outta line (Oh oh oh oh
oh) The affliction of the feeling leaves me wanting more (Oh oh oh oh oh)
'Cause I may be bad, but I'm perfectly good at it Sex in the air, I don't care, I

love the smell of it Sticks and stones may break my bones But chains and whips excite
me
'Cause I may be bad, but I'm perfectly good at it Sex in the air, I don't care, I
...

",1.0,pop,2010
7423,14956,last friday night (t.g.i.f.),katy perry,1,455AfCsOhhLPRc68sE01D8,0.649,0.815,3.0,-3.796,0.0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,230747.0,4.0,"There's a stranger in my bed
There's a pounding in my head
Glitter all over the room
Pink flamingos in the pool
I smell like a minibar
DJ's passed out in the yard
Barbies on the barbeque
This a hickey or a bruise?

Pictures of last night ended up online
I'm screwed, oh well
It's a blacked out blur, but I'm pretty sure it ruled
Damn

Last Friday night
Yeah, we danced on tabletops
And we took too many shots
Think we kissed, but I forgot
Last Friday night
Yeah, we maxed our credit cards
And got kicked out of the bar, so we hit the boulevard
Last Friday night
We went streaking in the park
Skinny dipping in the dark, then had a ménage à trois
Last Friday night
Yeah, I think we broke the law
Always say we're gonna stop-op, oh whoa
...

",1.0,pop,2012
7424,14957,tonight (i'm lovin' you),enrique iglesias,1,1CCNGAP0mtPwN32RmbFWPP,0.802,0.715,0.0,-8.81,0.0,0.275,0.327,0.000248,0.126,0.522,125.936,228024.0,4.0,"You... You...
I know you want me, I made it obvious that I want you too
So put it on me, Let's remove the space between me and you

Now rock your body, Damn I like the way that you move
So give it to me
Cause I already know what you wanna do
And here's the situation, Been to every nation

Nobody's ever made me feel the way that you do
You know my motivation, Given my reputation
Please excuse me I don't mean to be rude
But tonight I'm loving you, Ohh you know

That tonight I'm loving you, Ohh you know
That tonight I'm loving you, Ohh you know
That tonight I'm loving you, Ohh you know
...

",1.0,pop,2010
7426,14959,born this way,lady gaga,1,6r2BECwMgEoRb5yLfp0Hca,0.587,0.828,11.0,-5.108,1.0,0.161,0.00327,0.0,0.331,0.494,123.907,260253.0,4.0,"My mama told me when I was young
We are all born superstars
She rolled my hair and put my lipstick on
In the glass of her boudoir

""There's nothing wrong with loving who you are""
She said: ""'Cause He made you perfect, babe
So hold your head up, girl, and you'll go far
Listen to me when I say""

I'm beautiful in my way
'Cause God makes no mistakes
I'm on the right track, baby
I was born this way

Don't hide yourself in regret
Just love yourself, and you're set
I'm on the right track, baby
I was born this way (born this way)

Ooh, there ain't no other way
Baby, I was born this way
Baby, I was born this way (born this way)
Ooh, there ain't no other way
Baby, I was born this way
Right track, baby, I was born this way

Don't be a drag, just be a queen
Don't be a drag, just be a queen
Don't be a drag, just be a queen
Don't be, don't be, don't be

Give yourself prudence and love your friends
Subway kid, rejoice your truth
In the religion of the insecure
I must be myself, respect my youth
...

",1.0,pop,2018
7428,14961,look at me now,chris brown,1,3hsmbFKT5Cujb5GQjqEU39,0.767,0.677,11.0,-6.128,0.0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587.0,4.0,"I don't see how you can hate from outside of the club
You can't even get in
Ha ha ha, Leggo
Yellow model chick
Yellow bottle sipping
Yellow Lamborghini
Yellow top missing
Yeah, yeah
That shit look like a toupee
I get what you get in ten years, in two days
Ladies love me, I'm on my Cool J
If you get what I get, what would you say?
She wax it all off, Mister Miyagi
And them suicide doors, Hari Kari
Look at me now, look at me now
Oh, I'm getting paper
Look at me now
Oh, look at me now
Yeah, fresher than a motherfucker
Lil nigga bigger than gorilla
'Cause I'm killing every nigga that try to be on my shit
Better cuff your chick if I want her, I can get her
And she accidentally slip and fall on my dick
Oops I said on my dick
I ain't really mean to say on my dick
But since we talking about my dick
All of you haters say hi to it
I'm done
Ayo Breezy
Let me show you how to keep the dice rolling
When your doing that thing over there homie
Let's go!
'Cause I feel like I'm running
And I'm feeling like I gotta get away, get away, get away
Better know that I don't and I won't ever stop
...

",1.0,pop,2011
7431,14964,someone like you,adele,1,4kflIGfjdZJW4ot2ioixTB,0.559,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,285040.0,4.0,"I heard that you're settled down
That you found a girl and you're married now
I heard that your dreams came true
Guess she gave you things I didn't give to you
Old friend, why are you so shy?
Ain't like you to hold back or hide from the light

I hate to turn up out of the blue, uninvited
But I couldn't stay away, I couldn't fight it
I had hoped you'd see my face
And that you'd be reminded that for me, it isn't over

Never mind, I'll find someone like you
I wish nothing but the best for you, too
Don't forget me, I beg
I'll remember, you said
Sometimes it lasts in love, but sometimes it hurts instead
...

",0.0,pop,2011
7432,14965,the lazy song,bruno mars,1,1ExfPZEiahqhLyajhybFeS,0.738,0.804,11.0,-3.851,1.0,0.0621,0.332,0.0,0.279,0.949,174.943,190213.0,4.0,"Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone, so leave a message at the tone
'Cause today I swear I'm not doing anything

I'm gonna kick my feet up, then stare at the fan
Turn the TV on, throw my hand in my pants
Nobody's gon' tell me I can't, no!

I'll be lounging on the couch, just chilling in my Snuggie
Click to MTV, so they can teach me how to dougie
'Cause in my castle I'm the freaking man

Oh Yes! I said it, I said it, I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone, so leave a message at the tone
'Cause today I swear I'm not doing anything
...

",1.0,pop,2010
7433,14966,till the world ends,britney spears,1,38iU2jg98IZZEIJPrP7aWD,0.693,0.705,8.0,-5.747,1.0,0.0665,0.0228,0.0,0.202,0.45,131.951,237947.0,4.0,"This kitten got your tongue tied in knots, I see
Spit it out 'cause I'm dying for company

I notice that you got it
You notice that I want it
You know that I can take it
To the next level, baby
If you want this good, bitch
Sicker than the remix
Baby, let me blow your mind tonight

I can't take it, take it, take no more
Never felt like, felt like this before
Come on get me, get me on the floor
DJ what you, what you waitin' for?

Whoa oh oh oh oh oh oh oh
Whoa oh oh oh oh oh oh oh
Whoa oh oh oh oh oh oh oh
Whoa oh oh oh oh oh oh oh

Whoa oh oh oh oh oh oh oh
Whoa oh oh oh oh oh oh oh
Whoa oh oh oh oh oh oh oh
...

",1.0,pop,2011
7435,14968,the edge of glory,lady gaga,1,0JNdS1n0ifOP25XvhwAMgM,0.581,0.772,9.0,-6.544,1.0,0.0401,0.000343,0.0191,0.11,0.361,127.952,320587.0,4.0,"There ain't no reason you and me should be alone
Tonight, yeah, baby
Tonight, yeah, baby
But I got a reason that you-hoo should take me home tonight

I need a man that thinks it's right when it's so wrong
Tonight, yeah, baby
Tonight, yeah, baby
Right on the limit's where we know we both belong tonight

It's hot to feel the rush
To brush the dangerous
I'm gonna run right to, to the edge with you
Where we can both fall far in love

I'm on the edge of glory
And I'm hanging on a moment of truth
Out on the edge of glory
And I'm hanging on a moment with you
I'm on the edge, the edge, the edge
The edge, the edge, the edge, the edge

I'm on the edge of glory
And I'm hanging on a moment with you
I'm on the edge with you
...

",1.0,pop,2011
7436,14969,we r who we r,kesha,1,3LUWWox8YYykohBbHUrrxd,0.736,0.817,8.0,-4.9,1.0,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760.0,4.0,"Hot and dangerous
If you're one of us, then roll with us
'Cause we make the hipsters fall in love
When we've got our hot-pants on and up
And yes, of course we does
We're running this town just like a club
And no, you don't wanna mess with us
Got Jesus on my necklace-ace-ace

Got that glitter on my eyes
Stockings ripped all up the side
Looking sick and sexy-fied
So let's go, oh-oh
Let's go

Tonight we're going hard, hard, ha-ha-ha-hard
Just like the world is our, our, our, o-o-ours
We're tearing it apart, part, part, p-p-part
You know we're superstars
We are who we are
We're dancing like we're dumb, dumb, d-d-d-dumb
Our bodies go numb, numb, n-n-n-numb
We'll be forever young, young, y-y-y-young
...

",1.0,pop,2010
7438,14971,tonight tonight,hot chelle rae,1,2i0AUcEnsDm3dsqLrFWUCq,0.686,0.783,4.0,-4.977,1.0,0.119,0.0764,0.0,0.163,0.814,99.978,200467.0,4.0,"Uno, dos, tres
It's been a really, really messed up week
Seven days of torture, seven days of bitter
And my girlfriend went and cheated on me
She's a California dime, but it's time for me to quit her

La la la, whatever
La la la, it doesn't matter
La la la, oh well
La la la

We're going at it tonight, tonight
There's a party on the rooftop, top of the world
Tonight, tonight
And we're dancing on the edge of the Hollywood sign
I don't know if I'll make it
But watch how good I'll fake it
It's alright, alright
Tonight, tonight

I woke up with a strange tattoo
Not sure how I got it, not a dollar in my pocket
And it kinda looks just like you
Mixed with Zach Galifianakis (huh)

La la la, whatever
La la la, it doesn't matter
La la la, oh well
La la la

...

",0.0,pop,2011
7439,14972,blow,kesha,1,3pYDZTJM2tVBUhIRifWVzI,0.753,0.729,11.0,-3.862,0.0,0.0392,0.00334,5.660000000000001e-05,0.073,0.812,120.013,219973.0,4.0,"Dance

Back door, cracked we don't need a key
We get in for free
No VIP sleaze
Drink that Kool Aid follow my lead
Now you're one of us
You're coming with me

It's time to kill the lights and
Shut the D.J. down
This place's about to
Tonight we're taken over
No one's getting out!
This place's about to blow, oh-oh-oh!
Blow-oh-oh-oh
This place's about to blow
Blow-oh-oh-oh
This place's about to blow
Blow-oh-oh-oh
This place's about to blow
Blow-oh-oh-oh
...

",0.0,pop,2010
7441,14974,stereo hearts,gym class heroes,1,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,210960.0,4.0,"My hearts a stereo
It beats for you, so listen close
Hear my thoughts in every note, oh oh
Make me your radio

Turn me up when you feel low
This melody was meant for you
Just sing along to my stereo

Gym Class Hero, baby!
If I was just another dusty record on the shelf
Would you blow me off and play me like everybody else?
If I asked you to scratch my back, could you manage that?
Like it read well, check it Travie, I can handle that

Furthermore, I apologize for any skipping tracks
It's just the last girl that played me left a couple cracks
I used to, used to, used to, used to, now I'm over that
'Cause holding grudges over love is ancient artifacts

If I could only find a note to make you understand
I'd sing it softly in your ear and grab you by the hand
Just keep it stuck inside your head, like your favorite tune
And know my hearts a stereo that only plays for you

My hearts a stereo
...

",0.0,pop,2011
7442,14975,the time (dirty bit),the black eyed peas,1,7vWFaMq63AwkFDhS2OAg5u,0.816,0.813,6.0,-7.798,0.0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640.0,4.0,"I had the time of my life
And I've never felt this way before
And I swear this is true
And I owe it all to you

Oh I had the time of my life
And I've never felt this way before
And I swear this is true
And I owe it all to you
You-you-you-you-you
You-you-you-you-you
You-you-you-you-you-you-y-y-y-y-you
Dirty bit

Dirty bit

I-I came up in here to rock
Light a fire, make it hot
I don't wanna take no pictures
I just wanna take some shots
So come on, let's go
Let's lose control
Let's do it all night
'Til we can't do it no more

People rockin' to the sound
Turn it up and watch it pound
We gon' rock it to the top
Until the roof come burnin' down
Yeah, it's hot in here
The temperature
Has got these ladies
Gettin' freakier

I got freaky, freaky, baby
I was chillin' with my ladies
I didn't come to get bougie
I came here to get crazy
I was born to get wild
That's my style
If you didn't know that
...

",1.0,pop,2010
7443,14976,coming home,diddy – dirty money,1,6Iocm6VMu6bVNYwiDoyQFW,0.392,0.839,7.0,-1.921,1.0,0.193,0.158,0.0,0.3,0.232,168.001,238693.0,4.0,"I'm coming home
I'm coming home
Tell the World I'm coming home
Let the rain wash away all the pain of yesterday
I know my kingdom awaits and they've forgiven my mistakes
I'm coming home, I'm coming home
Tell the World that I'm coming

Back where I belong, yeah I never felt so strong
(I'm back baby)
I feel like there's nothing that I can't try
And if you with me put your hands high
(put your hands high)
If you ever lost a light before, this ones for you
And you, the dreams are for you
I hear ""The Tears of a Clown""
I hate that song

I feel like they talking to me when it comes on

Another day another Dawn
Another Keisha, nice to meet ya, get the math I'm gone
What am I 'posed to do when the club lights come on
Its easy to be Puff, its harder to be Sean
What if the twins ask why I aint marry their mom (why, damn!)
How do I respond?
What if my son stares with a face like my own
And says he wants to be like me when he's grown
Sh-t! But I aint finished growing
Another night the inevitible prolongs
...

",1.0,pop,2010
7444,14977,hey baby (drop it to the floor),pitbull,1,3rfhI32Il2hVRKDkuGeeen,0.595,0.913,10.0,-3.428,0.0,0.0884,0.0435,0.0,0.259,0.762,128.021,234453.0,4.0,"Mr. Worldwide
T-Pain
El que no oye consejo
No llega a viejo
So listen up

Let it go
La, la, la

If your girl wanna play, let her go
so let her go(La, la, la)
If your girl wanna play, let her go
so let her go(La, la, la)

If your girl wanna play, let her go
so let her go(La, la, la)
If your girl wanna play, let her go

Hey baby girl, what you doin' tonight?
I wanna see what you got in store
Hey baby, givin' it your all when you're dancin' on me
I wanna see if you give me some more

Hey baby, you can be my girl, I can be your man
And we can pump this jam however you want
Hey baby, pump it from the side, bend it upside down
Or we can pump it from the back to the front

Hey baby
Ooh baby, baby, la, la, la, la, la, la, la
...

",0.0,pop,2011
7449,14982,i wanna go,britney spears,1,5cCAZS9VhLGEDV4NCfieeg,0.696,0.546,5.0,-6.55,1.0,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267.0,4.0,"Lately I've been stuck imagining
What I wanna do and what I really think
Time to blow out
Be a little inappropriate
Cause I know that everybody's thinking it
When the light's out

Shame on me
To need release
Uncontrollably

I-I-I wanna go-o-o all the wa-a-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
I got running through my mind
Wo-oh-oh

I-I-I wanna go-o-o all the wa-a-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
...

",1.0,pop,2011
7451,14984,you make me feel...,cobra starship,1,16Of7eeW44kt0a1M0nitHM,0.668,0.857,7.0,-2.944,0.0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693.0,4.0,"La la la la la
La na na na na
La la la la la
La na na na na

Girl I been all over the world
Looking for you
I'm known for taking what I think I deserve
And you're overdue
And if you you listen you can hear me through the radio
In that bright white noise
What I've been missing in my life
What I been dreaming of
You'll be that girl
You'll be that girl
You'll be

Everything you want
So let me get up there
I'm the baddest baby in the atmosphere
Tell me what you want so we can do just what you like

You make me feel that
La la la la la
You make me feel so
La na na na na

You make me feel that
La la la la la
You make me feel so
La na na na na
You make me feel that

Get a little closer to me girl
...

",0.0,pop,2011
7452,14985,yeah 3x,chris brown,1,2QtxlzvSBONjs1bDC34ixs,0.705,0.882,11.0,-3.201,0.0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,241667.0,4.0,"Move your body, out on the floor
Put your troubles aside
Start living anybody can let go
Throw away all your problems
'Cause right now it's party time

Girl don't feel outta place
'Cause I, I'm in love with this feeling now
And I, I, hope that this will last a while
We should make it last a while

You like to drink, so do we
Get more bottles, bring 'em to me
Hold your glasses up, people everywhere
Now everybody put your hands in the air say...

Yeah, yeah, yeah
Girl I wanna yeah, yeah, yeah
I wanna see you tonight yeah, yeah, yeah
Girl I gotta yeah, yeah, yeah
I gotta see you tonight

Oh oh, oh whoa, let me see your hands
...

",1.0,pop,2011
7453,14986,moment 4 life,nicki minaj,1,0ConttVd0Ebk3dLNquOmh0,0.68,0.882,11.0,-3.883,1.0,0.236,0.406,0.0,0.241,0.386,97.943,279307.0,4.0,"I fly with the stars in the skies,
I am no longer trying to survive,
I believe that life is a prize,
But to live doesn't mean you're alive,
Don't worry bout me and who I fire
I get what I desire it's my empire
And yes I call the shots I am the umpire
I sprinkle holy water upon the vampire
In this very moment I'm king
This very moment I slay Goliath with a sling,
This very moment I bring
Put it on everything that I will retire with the ring,
And I will retire with the crown, yes!
No I'm not lucky I'm blessed, yes!
Clap for the heavyweight champ, me!
But I couldn't do it all alone, we!
Young Money raised me, grew up out in Baisley
Southside Jamaica, Queens and it's crazy
'Cause I'm still hood, Hollywood couldn't change me
Shout out to my haters, sorry that you couldn't phase me
Ain't being cocky we just vindicated, best believe that when were done
This moment will be syndicated, I don't know, this night just remind me of
Everything that they deprived me of
Put ya drinks up,
It's a celebration every time we link up
...

",1.0,pop,2010
7455,14989,stereo love,edward maya,1,35Dofxo9smHVxmFQbhYIAT,0.778,0.776,9.0,-5.359,1.0,0.0362,0.0338,0.0216,0.0772,0.361,127.049,247615.0,4.0,"When you're gonna stop breaking my heart?
I don't wanna be another one
Paying for the things I never done
Don't let go
Don't let go to my love

Can I get to your soul?
Can you get to my thoughts?
Can you promise we won't let go?
All the things that I need
All the things that you need
You can make it feel so real

'Cause you can't deny
You've blown my mind
When I touch your body
I feel I'm loosing control
'Cause you can't deny
You've blown my mind
When I see you baby
I just don't wanna let go

(I hate to see you cry)
(Your smile is a beautiful lie)
...

",0.0,pop,2010
