,ID,Song,Artist,Billboard100,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Time_Signature,lyrics,explicit,Genre,Year
652,1602,game of thrones,peter hollens,0,0FtJN1ScAhmRkZE4xTi2N7,0.337,0.791,0.0,-7.826,0.0,0.0642,0.147,0.952,0.097,0.228,173.899,168824.0,3.0,"This time of the kingdoms and lords
And everything what you bleed warriors
This build of heart is stone
Never still me every fight for justice
Love is pain kingdom every death
We can about save to die here alive
When i'm wiser getting older i will survive against the match
My fixed to be king of lords never hans of god
Demons is everything becomes to run
Don't come back again
Will be here coming to stay down for the fire
All this snow for the swords happening downspiral
His love never after waiting for somebody else
Beginning for this angry breath of heaven
My fire has the sun come back his red higher
This last story ends never come back speak now
...

",0.0,pop,2017
653,1606,bellas finals: price tag/don’t you (forget about me)/give me everything/just the way you are/party in the u.s.a./turn the beat around,the barden bellas,0,07o54snAilKYHsW8bGFe9x,0.486,0.694,0.0,-5.8,1.0,0.141,0.574,0.0,0.125,0.248,109.41,216413.0,4.0,"Seems like everybody's got a price
I wonder how they sleep at night
When the sale comes first and the truth comes second
Just stop for a minute and smile

Everybody look to the left
Everybody look to the right
Can you feel that yeah
We're paying with love tonight

(It ain't ever about the money)

It's not about the money, money, money
We don't need your money, money, money
We just want to make the world dance
Forget about the price tag

It ain't about the (uh) cha-ching cha-ching
It's not about the (yeah) ba-bling ba-bling
Want to make the world dance
Forget about the price tag
(Price tag, forget about the price tag)

Hey, hey, hey, hey

Won't you come see about me
I'll be alone dancing, you know it, baby
Tell me your troubles and doubts
Giving me everything, inside and outs

Don't you forget about me (You're amazing, just the way you are)
...

",1.0,pop,2015
654,1619,everybody but you,thundamentals,0,4Yf4s4P1vfJb8hDvnxCbMx,0.585,0.56,9.0,-7.992,0.0,0.175,0.299,0.0,0.154,0.586,167.903,214360.0,4.0,"She likes it when my hands are tied (yeah)
She likes it when my blindfolds on (too)
She ain't got nothing to hide (no, no, no)
She just likes to be in control (I, I, I)
I get love wherever I go from
(Everybody) I know, no, I know
My baby she really don't care about you
She is in a world of her own (I, I, I)
I'm looking for a bright idea
My blind faith will leave a light bulb on (cool)
She has got my high hopes up (I, I, I)
I'll be walking tightropes home, soon
Yeah, I know, yeah, I know, yeah, I know, yeah
I know that she's my only one
Ho when I show, when I show, when I show it
I show her love but she don't need none

(I, I, I)
I get love wherever I go from
(Everybody) I know, from
(Everybody) I know, from
(Everybody) but you (I, I, I)
I get love wherever I go from
(Everybody) I know, from
(Everybody) I know, from
(Everybody) but you, yeah
...

",1.0,pop,2018
655,1638,a to z,ziggy ramo,0,3mQ4d03tCULZQg5GxI0czM,0.711,0.675,9.0,-7.134,0.0,0.0699,0.103,0.0,0.268,0.682,120.031,208383.0,4.0,"You don't ever really do this,
but you do for me, you do for me.
And I aint ever really felt like this,
but I feel for you, I feel for you.

Ey, Ey, Man this so new, fresh to me and it's fresh to you.
Fresh like daisies, driving me crazy
Lately baby, I don't want maybes.
Wanna guarantee you warrantie,
warrant me to see I breathe like a heartbeat.
Childish of me that I need a bleeper,
baby tell me you aint gonna leave.

Fallen like leaves, leaves.
Wearin this heart on my sleave
Geez, I just wanna do it, I just knew it from the moment we met.
Moments we spend, I would never regret.
I digress, you're my treasure chest, I aint never stress.
All the troubles in life you make me forget and

You don't really ever do this Ey?
but you do for me, you do for me.
And I aint ever really felt like this,
but I feel for you, I feel for you.

...

",0.0,pop,2018
667,1693,marry you,bruno mars,0,22PMfvdz35fFKYnJyMn077,0.62,0.832,10.0,-4.848,1.0,0.036,0.332,0.0,0.104,0.481,144.926,230120.0,4.0,"It's a beautiful night, we're looking for something dumb to do
Hey baby, I think I wanna marry you
Is it the look in your eyes or is it this dancing juice?
Who cares, baby, I think I wanna marry you

Well, I know this little chapel on the boulevard we can go
No one will know, oh, come on girl
Who cares if we're trashed, got a pocket full of cash we can blow
Shots of patron and it's on, girl

Don't say no, no, no, no, no
Just say yeah, yeah, yeah, yeah, yeah
And we'll go, go, go, go, go
If you're ready, like I'm ready

'Cause it's a beautiful night, we're looking for something dumb to do
...

",0.0,pop,2010
671,1697,just the way you are,bruno mars,0,7BqBn9nzAq8spo5e7cZ0dJ,0.637,0.843,5.0,-5.413,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733.0,4.0,"Oh, her eyes, her eyes
Make the stars look like they're not shinin'
Her hair, her hair
Falls perfectly without her trying
She's so beautiful
And I tell her everyday

Yeah, I know, I know
When I compliment her she won't believe me
And it's so; it's so
Sad to think that she don't see what I see
But every time she asks me, ""Do I look okay?""
I say

When I see your face
There's not a thing that I would change
'Cause you're amazing
Just the way you are

And when you smile
The whole world stops and stares for a while
...

",1.0,pop,2010
681,1717,good golly miss molly,little richard,0,3otRbR9blMGHjTSxCTIabQ,0.581,0.9,7.0,-7.257,1.0,0.0597,0.645,0.00342,0.203,0.864,164.959,128226.0,4.0,"Good Golly Miss Molly, sure like to ball
Good Golly Miss Molly, sure like to ball
When you're rockin' and a rollin'
Can't hear your mama call

From the early, early mornin' till the early, early night
When you caught Miss Molly rockin' at the House Of Blue Lights

Good Golly Miss Molly, sure like a ball
When you're rockin' and a rollin'
...

",0.0,rock,2015
682,1720,at the hop,danny & the juniors,0,10Bk0h9A5KOa2AIJSpUds3,0.433,0.792,8.0,-9.572,1.0,0.0581,0.699,0.0,0.179,0.846,194.131,149720.0,4.0,"Bah-bah-bah-bah, bah-bah-bah-bah
Bah-bah-bah-bah. bah-bah-bah-bah, at the hop!

Well, you can rock it you can roll it
You can stop and you can stroll it at the hop
When the record starts spinnin'
You *chalypso* when you chicken at the hop
Do the dance sensation that is sweepin' the nation at the hop

Ah, let's go to the hop
Let's go to the hop, (oh baby)
Let's go to the hop, (oh baby)
Let's go to the hop
Come on, let's go to the hop

Well, you can swing it you can groove it
You can really start to move it at the hop
...

",0.0,rap,2018
684,1725,roll over beethoven - single version,chuck berry,0,4iAe0yLS4yVFcqmq1Z6seK,0.708,0.897,3.0,-6.307,1.0,0.186,0.838,0.0,0.356,0.835,92.541,144240.0,4.0,"Well I'm-a write a little letter
I'm gonna mail it to my local D.J.
Yeah and it's a jumpin' little record
I want my jockey to play
Roll over Beethoven
I gotta hear it again today

You know my temperature's risin'
The jukebox's blowin' a fuse
My heart beatin' rhythm
And my soul keep-a singing the blues
Roll over Beethoven
And tell Tchaikovsky the news

I got the rockin' pneumonia
I need a shot of rhythm and blues
I caught the rollin' athritis
...

",0.0,rock,2013
685,1731,long tall sally,little richard,0,507IFqPuG8mBQoKebfGG9t,0.474,0.608,5.0,-5.139,1.0,0.0825,0.755,0.0,0.0928,0.888,184.694,127427.0,4.0,"I'm gonna tell Aunt Mary about Uncle John
He claims he has the music, but he has a lot of fun

Oh baby, yes, baby
Ooh baby, havin' me some fun tonight, yeah

Well, long tall Sally, she's built for speed
She got everything that Uncle John need

Oh baby, yes, baby
Ooh baby, havin' me some fun tonight, yeah

Well, I saw Uncle John with bald head Sally
...

",0.0,rock,2017
687,1738,take good care of my baby - 1990 remastered,bobby vee,0,1MR7XamWS0XH6vZxeeRdE0,0.491,0.431,1.0,-12.257,1.0,0.0609,0.698,0.0,0.124,0.661,82.443,150867.0,4.0,"My tears are fallin'
'Cause you've taken her away
And though it really hurts me so
There's something that I've got to say

Take good care of my baby
Please don't ever make her blue
Just tell her that you love her
Make sure you're thinking of her
In everything you say and do

Ah, take good care of my baby
Now don't you ever make her cry
...

",0.0,rock,2011
693,1746,since i don't have you,the skyliners,0,5m1bCro6fYB2Vl6aRGCMpJ,0.304,0.598,6.0,-4.212,1.0,0.0302,0.587,0.000681,0.29,0.683,71.782,158851.0,4.0,"I don't have plans and schemes
And I don't have hopes and dreams
I don't have anything
Since I don't have you

I don't have fond desires
And I don't have happy hours
I don't have anything
...

",0.0,pop,2013
694,1747,whole lot of shakin' going on,jerry lee lewis,0,6wO13Xb3EdHUNixFOEJ0KV,0.377,0.626,0.0,-9.662,1.0,0.033,0.832,6.459999999999998e-05,0.188,0.678,161.468,172400.0,4.0,,0.0,rock,2013
697,1755,tutti frutti,little richard,0,2iXcvnD3d1gfLBum0cE5Eg,0.555,0.658,5.0,-3.866,1.0,0.0541,0.793,0.0,0.118,0.937,184.835,144227.0,4.0,"Wop-bop-a-loo-mop alop-bom-bom
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
Awop-bop-a-loo-mop alop bom bom
I got a girl, named Sue
She knows just what to do
I got a girl, named Sue
She knows just what to do
I rock to the east, She rock to the west, but
She's the girl
That I love the best
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
Tutti Frutti, oh rootie
...

",1.0,rock,2017
703,1777,smoke gets in your eyes - single version,the platters,0,3qromN7ug1Y8JQBTZQsLSl,0.297,0.277,3.0,-10.005,1.0,0.0312,0.938,8.56e-05,0.538,0.231,116.4,158040.0,4.0,"They asked me how I knew
My true love was true
Oh, I of course replied
Something here inside
Cannot be denied

They said someday you'll find
All who love are blind
...

",0.0,rock,2010
711,1797,be my baby,the ronettes,0,2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,4.0,-7.032,1.0,0.042,0.181,0.0,0.0921,0.818,129.657,160907.0,4.0,"The night we met I knew I needed you so
And if I had the chance I'd never let you go
So won't you say you love me?
I'll make you so proud of me
We'll make 'em turn their heads every place we go

So won't you, please (Be my, be my baby)
Be my little baby (My one and only baby)
Say you'll be my darlin' (Be my, be my baby)
Be my baby now (My one and only baby)

...

",0.0,pop,2011
712,1802,(what a) wonderful world - remastered,sam cooke,0,7N15WWy12QAMpGAh6QMAej,0.771,0.522,11.0,-12.193,1.0,0.0368,0.571,0.0,0.145,0.94,128.641,129061.0,4.0,,0.0,pop,2010
718,1829,bring it on home to me - remastered,sam cooke,0,5EoYc5wvRYOtkudLfrjsL1,0.487,0.532,0.0,-7.496,1.0,0.0322,0.631,0.0,0.184,0.609,70.838,164252.0,4.0,"If you ever change your mind
About leaving, leaving me behind
Oh-oh, bring it to me
Bring your sweet loving
Bring it on home to me, yeah (yeah) yeah (yeah) yeah (yeah)

I know I laughed when you left
But now I know I only hurt myself
Oh-oh, bring it to me
Bring your sweet loving
...

",0.0,pop,2010
726,1935,easy lover,philip bailey,0,5LYJ631w9ps5h9tdvac7yP,0.74,0.923,1.0,-5.082,1.0,0.0369,0.105,0.000163,0.0825,0.93,128.871,305867.0,4.0,"Easy lover
She'll get a hold on you, believe it
Like no other
Before you know it you'll be on your knees
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see
She's the kind of girl you dream of
Dream of keeping hold of
You'd better forget it
You'll never get it
She will play around and leave you
Leave you and deceive you
Better forget it
Oh, you'll regret it
No, you'll never change her, so leave it, leave it
Get out quick, 'cause seeing is believing
It's the only way
You'll ever know
She's an easy lover
...

",0.0,rock,2011
727,1940,give it up,kc & the sunshine band,0,3yDhZq8f17SmumVmEyCaRN,0.862,0.624,3.0,-11.63,1.0,0.0565,0.0192,0.000153,0.0465,0.882,124.896,254240.0,4.0,"Everybody wants you
Everybody wants your love
I'd just like to make you mine all mine
Na, na, na, na, na, na, na, na, na,
Baby give it up
Give it up, Baby give it up
Na, na, na, na, na, na, na, na, na,
Baby give it up
Give it up, Baby give it up
Everybody sees you
Everybody looks and stares
I'd just like to make you mine all mine
...

",0.0,rock,2016
729,1946,let's dance - single version [remastered],david bowie,0,0F1O42piteiHP3dRvKUz6p,0.643,0.627,8.0,-10.972,1.0,0.0405,0.00773,0.00259,0.123,0.725,114.477,248587.0,4.0,"Let's dance, put on your red shoes and dance the blues
Let's dance, to the song they're playin' on the radio
Let's sway, while color lights up your face
Let's sway, sway through the crowd to an empty space

If you say run, I'll run with you
And if you say hide, we'll hide
Because my love for you
Would break my heart in two
If you should fall into my arms
...

",0.0,rock,2016
743,1980,blue (da ba dee) - gabry ponte ice pop radio,eiffel 65,0,2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,7.0,-11.471,0.0,0.0582,0.259,0.000162,0.39,0.765,128.007,283748.0,4.0,"yo listen up here's a story
about a little guy that lives in a blue world
and all day and all night and everything he sees
is just blue like him inside and outside
blue his house with a blue little window
and a blue corvette
...

",0.0,pop,2011
748,1997,pump up the jam,technotronic,0,0UAEHlFR79k9CJvknSGUNf,0.867,0.911,10.0,-7.375,0.0,0.115,0.0239,0.0,0.0491,0.675,124.81,215040.0,4.0,"Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'

Pump it up a little more
Get the party goin' on the dance floor
See? Cause that's where the party's at
And you'll find out, if you do that

I want
A place to stay
Get your booty on the floor, tonight
Make my day

I want
A place to stay
Get your booty on the floor, tonight
Make my day
Make my day
Make my day
Make my day
Make my day

Yo! Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'

Pump it up a little more
Get the party goin' on the dance floor
See? Cause that's where the party's at
And you'll find out, if you do that
...

",0.0,pop,2011
752,2018,this way,khalid,0,6fbYL76UWbHdYq4B91TPQi,0.62,0.282,5.0,-10.533,0.0,0.0464,0.694,0.0,0.119,0.193,124.609,211205.0,3.0,"You say I'm trippin', bullshit
You're the one to make me do shit
You're the one to make me feel it
The feeling of stupid
I was in your corner
When you were putting me through shit
Now you wanna leave
No, you leaving me was foolish

You left me this scar on my heart
And I left you a brand new car
How nice of you, the price of true love
True love is absolute

So what more can I say?
You make me this way
What more can I say?
You make me this way

...

",1.0,pop,2018
753,2020,die for you,the weeknd,0,2Ch7LmS7r2Gy2kc64wv3Bz,0.586,0.525,1.0,-7.163,0.0,0.0615,0.111,0.0,0.134,0.508,133.629,260253.0,4.0,"I'm findin' ways to articulate
The feeling I'm goin' through
I just can't say I don't love you
'Cause I love you, yeah
It's hard for me to communicate the thoughts that I hold
But tonight I'm gon' let you know
Let me tell the truth
Baby let me tell the truth, yeah

You know what I'm thinkin'
See it in your eyes
You hate that you want me
Hate it when you cry
You're scared to be lonely
'Specially in the night
I'm scared that I'll miss you
Happens every time
I don't want this feelin'
I can't afford love
I try to find reason to pull us apart
It ain't workin' 'cause you're perfect
And I know that you're worth it
I can't walk away, oh!

Even though we're going through it
If it makes you feel alone
...

",0.0,pop,2016
754,2021,easily,bruno major,0,2k9N4caeCIJLOWwWwssrEM,0.772,0.256,7.0,-8.545,0.0,0.0481,0.491,0.00612,0.144,0.357,118.902,210240.0,3.0,"Don't 'cha tell me that it wasn't meant to be
Call it quits or call it destiny
Just because it won't come, easily
Doesn't mean, we shoudn't try

We had a good thing goin lately
Might not've always been a fairytale
But you know, and I know,
That they ain't real
I'll take the truth over the story

You might've tried my patience greatly
But i'm not about to let us fail
...

",0.0,pop,2017
755,2022,doing it wrong,drake,0,4eSGSqP2TZvvX0kadZZttM,0.397,0.172,6.0,-15.698,0.0,0.0445,0.841,6.78e-05,0.108,0.123,101.275,265120.0,4.0,"When a good thing goes bad
It's not the end of the world
It's just the end of a world
That you had with one girl
And she's the reason it happened
But she's overreacting
And it's all because she
Don't want things to change

So cry if you need to
But I can't stay to watch you
That's the wrong thing to do
Touch if you need to
But I can't stay to hold you
That's the wrong thing to do

Talk if you need to
But I can't stay to hear you
That's the wrong thing to do
'Cause you'll say you love me
And I'll end up lying
And say I love you too
...

",1.0,rap,2011
756,2024,from time,drake,0,0GaBIpyHvytM1UBYmqXu08,0.738,0.491,1.0,-9.726,0.0,0.413,0.626,0.0,0.126,0.448,94.378,322160.0,4.0,"What's up
Been a minute since we kicked it
You've been caught up
With them bitches, I don't get it

You're a star love
You shouldn't have to deal with that
I'd never make you feel like that

'Cause I love me
I love me enough for the both of us
That's why you trust me
I know you been through more than most of us
So what are you
What are you, what are you so afraid of
Darling you
You give but you cannot take love

I needed to hear that shit, I hate when you're submissive
Passive aggressive when we're texting, I feel the distance
I look around the peers that surround me, these niggas tripping
I like when money makes a difference but don't make you different
Started realizing a couple places I could take it
I want to get back to when I was that kid in the basement
I want to take it deeper than money, pussy, vacation
And influence a generation that's lacking in patience
I've been dealing with my dad, speaking of lack of patience
Just me and my old man getting back to basics
We've been talking 'bout the future and time that we wasted
When he put that bottle down, girl that nigga's amazing
Well, fuck it, we had a couple Coronas

We might have rolled a white paper, just something to hold us
...

",1.0,rap,2013
757,2025,juke jam (feat. justin bieber & towkio),chance the rapper,0,3eze1OsZ1rqeXkKStNfTmi,0.505,0.397,5.0,-9.349,1.0,0.324,0.716,0.0,0.0853,0.558,95.063,219683.0,1.0,"We used to roll at the rink, we used to roll at the rink
I used to talk way too much, you used to know everything
You couldn't stand me, I couldn't stand you
You said I'm steady playin', but you steady playin' too
Your big brother foot work
Your play sister Juke
The rink was the place
But in that space and time I was too young for you
As you were for me, too worried 'bout Frooties and Chews
'Til I found out all the shawdy's with cooties was cute
And realized what booties can do

We gon' get it poppin'
We gon' get it Jukin'
We gon' throw a party
We ain't gotta do shit
You came with your best friend
Came up with for the weekend
Rolling with your parties
So tell me what you thinkin'
So we gon' have a juke jam
So we gon' have a juke jam
We can have a party, just listening to music
Like we used to do
...

",1.0,rap,2016
758,2026,saved,khalid,0,248OFOZef6ShXv6DGgbnxU,0.739,0.448,10.0,-10.28,0.0,0.138,0.189,0.0,0.118,0.553,81.044,206533.0,4.0,"2, 3, 4

The hard part always seems to last forever
Sometimes I forget that we aren't together
Deep down in my heart, I hope you're doing alright
But from time to time I often think of why you aren't mine

But I'll keep your number saved
'Cause I hope one day you'll get the sense to call me
I'm hoping that you'll say
You're missing me the way I'm missing you
So I'll keep your number saved
'Cause I hope one day I'll get the pride to call you
To tell you that no one else
Is gonna hold you down the way that I do

Now, I can't say I'll be alright without you
And I can't say that I haven't tried to
...",0.0,pop,2017
759,2027,the way (feat. chance the rapper),kehlani,0,6mzaCRuLTRiz1caGOum3zT,0.746,0.538,10.0,-6.479,1.0,0.32,0.389,0.0,0.139,0.516,101.018,262521.0,4.0,"You so damn important
Everything you do shows me you know it
Behind it all you are the motive
Don't tell you enough, but baby I'll show it, show it
He say the king where he come from
Take a young queen just to know one
So, baby, I'mma drive it like it's stolen
I'mma fix it like it's broken
We could catch a flight out to London
Go to the mall, spend a lump sum
They could try to catch up to us
But they're too busy making assumptions
Boy, you know all I do
Is stay up all night losing sleep over you

All I do
Is drive myself crazy thinkin' 'bout my baby
It's the way you walk, the way you talk, babe

It's the way you love, the way you fuck, the way
...

",1.0,pop,2015
760,2028,wicked games,the weeknd,0,6VwBbL8CzPiC4QV66ay7oR,0.658,0.591,9.0,-5.197,1.0,0.0309,0.00959,5.27e-06,0.325,0.326,114.078,323747.0,4.0,"I left my girl back home
I don't love her no more
And she'll never fuckin' know that
These fuckin' eyes that I'm starin' at
Let me see that ass
Look at all this cash
And I emptied out my cards too
Now I'm fuckin' leanin' on that

Bring your love, baby, I could bring my shame
Bring the drugs, baby, I could bring my pain
I got my heart right here
I got my scars right here
Bring the cups, baby, I could bring the drank
Bring your body, baby, I could bring you fame
And that's my motherfucking words too
Just let me motherfucking love you

Listen, ma, I'll give you all I got, get me off of this
...

",1.0,pop,2012
761,2029,best part (feat. h.e.r.),daniel caesar,0,1RMJOxR6GRPsBHL8qeC2ux,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0,4.0,"Oh, ey
You don't know babe
When you hold me
And kiss me slowly
It's the sweetest thing
And it don't change
If I had it my way
You would know that you are

You're the coffee that I need in the morning
You're my sunshine in the rain when it's pouring
Won't you give yourself to me
Give it all, oh

I just wanna see
I just wanna see how beautiful you are
You know that I see it
I know you're a star

Where you go I'll follow
No matter how far
If life is a movie
...

",0.0,pop,2017
762,2030,marvins room,drake,0,047fCsbO4NdmwCBn8pcUXl,0.492,0.26,9.0,-17.341,0.0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227.0,5.0,"Hello? Yeah, I just walked in
Yeah, I'm good. you still working?
Tonight... right now? Did I go out? Yeah, I went out
I went. I went to a couple of clubs
I never went to bed, shit. wine or water
You said something about a cold drink?
I don't know, I'm delirious.

Cups of the Rosé, bitches in my old phone
I should call one and go home, I've been in this club too long
The woman that I would try is happy with a good guy
But I've been drinking so much that I'mma call her anyway and say

Fuck that nigga that you love so bad
I know you still think about the times we had
I say fuck that nigga that you think you found
And since you picked up, I know he's not around, uh huh

(Are you drunk right now?)
I'm just saying you could do better
Tell me have you heard that lately?
I'm just saying you could do better
And I'll start hating only if you make me

Uh, cups of the XO, all my people been here
...

",1.0,rap,2011
763,2031,love. feat. zacari.,kendrick lamar,0,6PGoSes0D9eUDeeAafB2As,0.8,0.585,10.0,-7.343,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,213400.0,4.0,"Damn
Love or lust
Damn
All of us

Give me a run for my money
There is nobody, no one to outrun me
So give me a run for my money
Sipping bubbly, feeling lovely, living lovely
Just love me
I wanna be with you, ayy, I wanna be with
I wanna be with you, ayy, I wanna be with
I wanna be with you (Love me, just love me)

If I didn't ride blade on curb, would you still (Love me)
If I made up my mind at work would you still (Love me)
Keep it a hundred, I'd rather you trust me than to (Love me)
Keep it a whole one hund', don't got you I got nothing

Ay, I got something (I got something)
Hol' up, we gon' function (We gon' function), no assumptions (No assumptions)
Feeling like Tyson wit' it (Feeling like Tyson wit' it), knock it out out twice (Knock it out out twice)
I'm with it, only for the night, I'm kiddin'
Only for life, you're a homie for life
You're a homie for life, let's get it
Hit that shoulder lean, I know what comin' over mean
...

",1.0,rap,2017
764,2032,come and see me (feat. drake),partynextdoor,0,1wZqJM5FGDEl3FjHDxDyQd,0.717,0.347,11.0,-10.265,0.0,0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,235477.0,4.0,"Doesn't make sense now
Shit just got real, things are gettin' intense now
I hear you talkin' 'bout ""We"" a lot, oh, you speak French now?
Givin' me the signs so I gotta take a hint now
I hit you up like, ""Do you wanna hang right now?""
On the East Side and you know I'm with the gang right now
You say, ""Do I own a watch? Do I know what time it is right now?""
Ye, it's after 2AM and that's askin' a lot of you right now

All she talkin' 'bout is, ""Come and see me for once""
""Come and see me for once""
""You don't ever come to me, you don't ever come to me""
All she ever say is, ""Come and see me for once""
""Come and see me for once""
""You don't ever come to me, you don't ever come to me""

I been up for two whole days thinkin' what I did to keep you goin'
Thumbin' through the voicemails that you left me
Tellin' me where I went wrong
...",1.0,rap,2016
765,2034,get you (feat. kali uchis),daniel caesar,0,7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,4.0,-8.533,0.0,0.0321,0.422,5.2000000000000004e-05,0.0749,0.358,74.038,278180.0,4.0,"Through drought and famine, natural disasters
My baby has been around for me
Kingdoms have fallen, angels be calling
None of that could ever make me leave

Every time I look into your eyes I see it
You're all I need
Every time I get a bit inside I feel it

Ooh, who would've thought I'd get you?
Ooh, who would've thought I'd get you?

And when we're making love
Your cries they can be heard from far and wide
It's only the two of us
Everything I need's between those thighs
...

",0.0,pop,2017
766,2035,coaster,khalid,0,39KG4kom3enSx4GTThuDGt,0.441,0.219,8.0,-14.586,1.0,0.0419,0.935,0.0,0.115,0.244,94.021,199120.0,4.0,"As time passes, I feel so low
Searchin' for pieces, covering up the hole
I'll fight for your love, I'll fight for your soul
I'll throw all of my cares away for you
I'll be there to wait for you
Maybe you weren't the one for me
But deep down I wanted you to be
I'll still see you in my dreams
All the things that I did for you, just wasn't it for you

So I'll be coasting, roller-coasting
Through my emotion
I will be coasting, roller-coasting
I'm hoping that you'll come back to me

...

",0.0,pop,2017
767,2037,losin control,russ,0,4cxMGhkinTocPSVVKWIw0d,0.759,0.245,6.0,-6.545,1.0,0.138,0.515,0.000154,0.102,0.209,96.992,237507.0,4.0,"She's fallin' in love now
Losin' control now
Fightin' the truth
Tryin' to hide
But I think it's alright girl
Yeah, I think it's alright girl
She's fallin' in love now
Losin' control now
Fightin' the truth
Tryin' to hide
But I think it's alright girl
Yeah, I think it's alright girl

She's falling but she doesn't think he'll catch her
'Cause her last relationship was a disaster
Accusations everyday she didn't know why
All her calls would be ignored he's on his own time
Shoulda' ended it before it started
All she ever got was broken hearted
He was cheating on her tryna' flip it
Back on her like a victim
...

",1.0,rap,2017
768,2038,teenage fever,drake,0,6n3HGiq4v35D6eFOSwqYuo,0.766,0.283,8.0,-10.33,0.0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692.0,4.0,"Your heart is hard to carry after dark
You're to blame for what we could have been
'Cause look at what we are
Your friends are scared to tell you you're in too far
Funny that it's always been all about you from the start
I met someone new last night and we kicked it
And I'm going back there tonight
And you know what's on my mind, this time
Going back there tonight
And you know what's on my mind

If you had my love
And I gave you all my trust
Would you comfort me?
And if somehow you knew
That your love would be untrue
Would you lie to me?
If you had my love
...

",1.0,rap,2017
769,2039,cutting ties,6lack,0,6lJ5aSxKHCwNBoWkZT3JeJ,0.792,0.605,2.0,-6.566,1.0,0.0393,0.00881,4.2499999999999996e-05,0.104,0.239,139.917,261703.0,4.0,"Runnin' through my weed like, yeah
Runnin' through my weed like, yeah
Runnin' through my weed like, yeah
Well, well, well, well, well, well, well, well

One, two, been thinking long and hard this morning
Three, four, it's hard to focus when a nigga's on it
I been tryna balance all this on my plate
I ain't tryna be lying to your face
You can do better than that
Something I need to share before you rest here
I know that you gave your best here
But I can't figure out what's next here

I pray to God I don't have to pay for not knowing
This world is new to me, I do not know it
My pride never wanted you to know this
Sometimes I just wanna be alone and

...

",1.0,rap,2018
770,2040,"psycho, pt. 2",russ,0,26OhjtaTamFocE08t83ml6,0.766,0.548,10.0,-4.29,1.0,0.235,0.775,5.57e-06,0.1,0.424,82.944,161985.0,4.0,"She got me going psycho
She got me going down, down, down
Got me living on a tightrope
She got me going down, down, down
She got me going psycho
She got me going down, down, down
Got me living on a tightrope
She got me going down, down, down

Oh no, you lie
I want to, so I
Might call you tonight if I do pick up
I got some Gin in me
A hundred bands on me
I'm feelin' myself, yeah
I might say too much

She got me going psycho
She got me going down, down, down
Got me living on a tightrope
...

",1.0,rap,2016
771,2041,love galore (feat. travis scott),sza,0,0q75NwOoFiARAVp4EXU4Bs,0.795,0.594,0.0,-6.2,1.0,0.0747,0.111,0.0,0.162,0.409,135.002,275080.0,4.0,"I need, I need
I need, I need
I need, I need
I need, I need
I need, I need

Love, love, love, love
'Long as we got
Love, love, love
'Long as we got

Done with these niggas
I don't love these niggas
I dust off these niggas
Do it for fun
Don't take it personal
Personally, I'm surprised you called me after the things I said
Skrt skrt on niggas
Skrt up on niggas
Skrt down, you acting like me
Acting like we wasn't more than a summer fling
I said farewell, you took it well
Promise I won't cry over spilled milk (ooh no, I won't)
Gimme a paper towel, gimme another Valium
Gimme another hour or two, hour with you

Why you bother me when you know you don't want me?
Why you bother me when you know you got a woman?
...

",1.0,rap,2017
772,2042,oui,jeremih,0,0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5.0,-3.724,1.0,0.0964,0.213,0.0,0.112,0.604,78.521,238320.0,5.0,"Ahh ahh ahh ahh ahh
Ahh ahh ahh ahh ahh
Ahh ahh ahh ahh ahh.

I think about all the time
Think you may need all of mine
Hate to say you know that love is blind
I'm 'bout to see, I'll close my eyes
(Truth is) They can't see you in here though
Most of them need dollar signs to make
Every day your birthday
And every night your Valentine...

If we tried that we could be
Somewhere the climate is warm, long as you around me
I swear that everything will be just fine
I wish that we could take some time
Go anywhere, baby I don't mind
Grown man, in my suit and tie
Hey, there's no oui without you and I
Oh, yea, ah yea, ah ah yea
...

",1.0,rap,2015
